Country Name,Country Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011]
Tonga,TON,0.800704972237819,1.02572363922674,0.907888628696989,1.12948931189552,0.973891192874216,0.894081313367332,1.0370789354073,1.17808164166817,1.09761938020075,1.12709948640663,1.26439555892697,1.11263690551929,1.17696661998133,1.27651427245301,1.12888298844604,0.983561958770787
Trinidad and Tobago,TTO,17.3097471719255,15.2535090272925,15.3006596205756,18.0395451860836,18.8442814555435,19.7618319326806,21.304551430539,21.7298076713404,23.8767650625516,22.7552356212696,35.6304912515223,36.816762904236,35.4552978168913,36.5694478913821,38.3378410429977,37.140054240742
Tunisia,TUN,1.84372723972143,1.83889212037027,1.92871792399259,1.93861324675599,2.08561224810259,2.15712587818374,2.13988891054375,2.15925100103661,2.24507943699408,2.25965300628178,2.27017348117576,2.35797449413698,2.40350763392036,2.37415734319323,2.53561936456467,2.40245563904139
Turkey,TUR,3.16569213540963,3.28732498457134,3.27026893885217,3.1586687711914,3.41794399719786,3.03123276501918,3.15828449526413,3.30795434056199,3.36582806161375,3.49820837909564,3.80781374543388,4.09488879112011,4.05539658284175,3.89895912237478,4.12115485547753,4.38310451625186
Turkmenistan,TKM,7.34913993284423,6.95513620761667,6.02699478737823,7.81212794366556,7.85631108768146,8.61854508210227,8.72793082519523,9.05461123795082,9.20638824614488,9.58488061621298,9.72272478681038,11.5356216815366,11.5575717619843,10.1106608609027,11.3581110254969,12.183666583638
Turks and Caicos Islands,TCA,0.688983528527588,0.665638046832456,0.857076078064742,0.821000783611329,0.77707141343505,0.726642227286238,4.55423183072677,4.38561421493251,4.10293706293706,4.57508506616257,5.17375732580855,5.76209930861094,6.0948746650385,5.94052302707706,6.15248604523602,6.01014908437608
Uganda,UGA,0.0529795734784284,0.0529426951188028,0.0604139928294154,0.0611528779823921,0.0645184562975879,0.0660621941165049,0.0658029087947315,0.0651780319905286,0.0682962426859898,0.0814673473356234,0.0915456317341602,0.104292990807736,0.101918826357811,0.105319918764155,0.108297319376688,0.110886575504705
Ukraine,UKR,8.07595997891697,6.74378991386447,6.55386366834883,6.69472119355751,6.52300885589202,6.60693034540294,6.61144067216431,7.36744655998009,7.23104925861299,7.08774622307752,6.97798058252427,6.91070827693786,6.72404620153832,5.64701422047931,6.6381520011685,6.26235196177316
United Arab Emirates,ARE,16.6385567117257,16.0472403110334,29.8106307406987,27.1739536396379,36.904101073791,31.5160990283931,24.9565514457611,29.4670889001538,28.4814369917089,25.9145872267054,23.9545191641101,23.1950669705995,23.0336004679324,21.102295616996,20.120957282549,20.4338376195602
United Kingdom,GBR,9.47487243185348,9.03718736750208,9.09365154299472,9.04651126965251,9.19979829694484,9.23323701401393,8.87793487399689,9.02831786444569,8.98742851579831,8.98148147902875,8.89732410009266,8.61548931914232,8.43777320026641,7.5989996028985,7.84165331224773,7.08573208602778
United States,USA,19.5278905060989,19.7142757383819,19.615154599897,19.7478147792431,20.2076147591466,19.6561932123448,19.6391957710047,19.5762390475548,19.683581350362,19.6102750390681,19.1161388237155,19.2374604467856,18.4892337521751,17.192379097866,17.4847921827813,17.0202163384029
